0	9908424efe7c646e	control	enP7s7	-	30673166032	1335308464
0	9908424efe7c646e	fabric-client	enp1s0f0np0	rocep1s0f0	212433508476	149796407104
1	33164e12001f503d	control	enP7s7	-	1283365	189806
1	33164e12001f503d	fabric-owner	enp1s0f0np0	rocep1s0f0	4540308	4132388924
